MP_Name,Work_Type,Amount,log_spend,peer_median,peer_mad,peer_n_mps,peer_median_spend,conc_eligible,conc_z,conc_ratio,conc_score,mp_total_amount,mp_works_n,portfolio_share,mp_cat_works_n,conc_reason
Shri Amar Singh,Providing CCTV camera system for security of public areas,1996215.0,14.506763445483518,14.570997594367718,0.9737079619670492,7,2128647.999999999,False,0.0,0.9377853924180987,0,1996215.0,1,1.0,1,
Shri Anil Firojiya,Construction of buildings for community cultural activities,700000.0,13.458835614025542,13.815510557964274,0.6944420185008866,25,999999.9999999995,True,-0.34643244976163157,0.7000000000000003,0,15356740.0,47,0.04558259109680831,1,
Shri Anil Firojiya,Construction of common work sheds/ common covered sitting area,1000000.0,13.815510557964274,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,0.0019700912110418097,1.0022217593484959,0,15356740.0,47,0.06511798728115473,1,
Shri Anil Firojiya,Construction of footpaths and pedestrian ways,700000.0,13.458835614025542,13.691130308469193,0.49594380592756515,27,883043.9999999998,True,-0.3159284772378558,0.7927124809182784,0,15356740.0,47,0.04558259109680831,2,
Shri Anil Firojiya,"Construction of roads, link roads, pathways or any other road with or without drainage system",1000000.0,13.815510557964274,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.9129289303158767,0.28868014696014505,0,15356740.0,47,0.06511798728115473,2,
Shri Anil Firojiya,Improvement of electricity distribution infrastructure,741449.0,13.516361658693693,12.864768028978977,0.8912752299478237,22,386453.9636230947,True,0.49311356186607447,1.918595925498461,0,15356740.0,47,0.04828166655162489,1,
Shri Anil Firojiya,Purchase of books and periodicals for libraries/digitization of library books,586977.0,13.282740915759794,13.458835614025542,1.4655849707377069,7,700000.0000000002,False,0.0,0.8385385714285711,0,15356740.0,47,0.038222760820330354,6,
Shri Anil Firojiya,Purchase of books for public libraries/ digitization of library books,2347910.0,14.669036128701455,13.640286941169897,1.0287491875315586,2,839269.3250679434,False,0.0,2.7975644168931395,0,15356740.0,47,0.15289117351729598,24,
Shri Anil Firojiya,"Purchase of hearse van (Four, three and two wheelers)",6589200.0,15.700942503054964,14.763201695936203,0.937740807118761,2,2579746.4991739015,False,0.0,2.554204454627625,0,15356740.0,47,0.42907544179298474,6,
Shri Anil Firojiya,Purchase of mobile water tankers,482283.0,13.086286357664749,15.03928598958639,0.8174433387947495,17,3399999.999999998,True,-1.6114857008601848,0.14184794117647068,0,15356740.0,47,0.03140529825991714,3,
Shri Anil Firojiya,Purchase of non-conventional energy system and devices for community use,1208921.0,14.005238784203074,14.487818621858292,0.3873600444076173,4,1958753.0345094546,False,0.0,0.6171890885176136,0,15356740.0,47,0.07872250230192085,1,
Shri Arjun Ram Meghwal,Construction of boundary walls of existing public and community buildings,981837.0,13.797180585779065,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,-0.0035527223694292783,0.996433040998013,0,7386231.0,5,0.13292801159346357,1,
Shri Arjun Ram Meghwal,Construction of common work sheds/ common covered sitting area,2905635.0,14.882162513021408,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,0.948848151717196,2.912090621724567,0,7386231.0,5,0.3933853409133833,2,
Shri Arjun Ram Meghwal,"Construction of roads, link roads, pathways or any other road with or without drainage system",2498759.0,14.73130476659116,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.24001293863290643,0.721342115337985,0,7386231.0,5,0.3382996009737578,1,
Shri Arjun Ram Meghwal,Construction of water tanks,1000000.0,13.815510557964274,13.789690196386779,0.7455523627361185,12,974510.1333490579,False,0.0,1.0261565947635067,0,7386231.0,5,0.13538704651939534,1,
Shri Arun Kumar Sagar,Construction of bus-sheds or bus-stops,19140000.0,16.76729094398908,13.86558751291084,0.743540185445033,21,1051351.9999999995,True,2.63227059219513,18.205130156217905,0,97143000.0,4,0.19702912201599704,2,
Shri Arun Kumar Sagar,Lighting of public spaces,78003000.0,18.1722578454527,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,1.7724202439763372,28.90978714320022,0,97143000.0,4,0.802970877984003,2,
Shri B Y Raghavendra,Construction of bus-sheds or bus-stops,349512.0,12.764293174830526,13.86558751291084,0.743540185445033,21,1051351.9999999995,True,-0.9990354866839763,0.3324405146896569,0,2672161.0,6,0.13079750808428084,1,
Shri B Y Raghavendra,Construction of community centers and community halls,480000.0,13.081541382884074,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-1.0097768532834845,0.32173285314704997,0,2672161.0,6,0.1796298950549761,1,
Shri B Y Raghavendra,"Construction of roads, link roads, pathways or any other road with or without drainage system",1842649.0,14.426714768161304,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.4638224789415932,0.5319361841159642,0,2672161.0,6,0.689572596860743,4,
Shri Bhartruhari Mahtab,"Construction of roads, link roads, pathways or any other road with or without drainage system",200000.0,12.206072645530174,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-2.095527049735744,0.05773602939202901,0,750000.0,5,0.26666666666666666,1,
Shri Bhartruhari Mahtab,Lighting of public spaces,550000.0,13.217673557208654,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-0.8379052999883425,0.20384322306526828,0,750000.0,5,0.7333333333333333,4,
Shri Chandra Prakash Choudhary,Lighting of public spaces,898202.0,13.70815026630887,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-0.5794973674556659,0.3328952557157638,0,898202.0,3,1.0,3,
Shri Deepak (Dev) Adhikari,Lighting of public spaces,17379478.0,16.670800642828034,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,0.9813766647036236,6.4412523831125865,0,17379478.0,18,1.0,18,
Shri Gurjeet Singh Aujla,Construction of New Building,1000000.0,13.815510557964274,14.018243112018357,0.20273255405408275,2,1224744.8713915902,False,0.0,0.8164965809277253,0,14184044.0,34,0.07050175535270477,1,
Shri Gurjeet Singh Aujla,Construction of buildings for community cultural activities,1000000.0,13.815510557964274,13.815510557964274,0.6944420185008866,25,999999.9999999995,True,0.0,1.0000000000000004,0,14184044.0,34,0.07050175535270477,2,
Shri Gurjeet Singh Aujla,Construction of community centers and community halls,393178.0,12.882017714519936,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-1.1874385729540355,0.26353808278052254,0,14184044.0,34,0.027719739166065755,2,
Shri Gurjeet Singh Aujla,Construction of public toilets and bathrooms,190000.0,12.154779351142624,13.010791601747224,0.8303681034170749,16,447213.5954999579,True,-0.695330493376138,0.4248529157249601,0,14184044.0,34,0.013395333517013906,1,
Shri Gurjeet Singh Aujla,Construction of road under bridge,2000000.0,14.508657738524219,13.779028614409551,0.3207931276610303,6,964175.5033213604,False,0.0,2.0743111530115264,0,14184044.0,34,0.14100351070540953,4,
Shri Gurjeet Singh Aujla,"Construction of roads, link roads, pathways or any other road with or without drainage system",929386.0,13.742279432037744,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.9667383945609036,0.26829528706270134,0,14184044.0,34,0.06552334440022888,3,
Shri Gurjeet Singh Aujla,Construction of rooms and halls in school and colleges,2192600.0,14.600598612222576,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,0.6256719646847754,2.036759391889006,0,14184044.0,34,0.1545821487863405,4,
Shri Gurjeet Singh Aujla,Improvement of electricity distribution infrastructure,118533.0,11.682946681801342,12.864768028978977,0.8912752299478237,22,386453.9636230947,True,-0.8943797290517996,0.30671958669727667,0,14184044.0,34,0.008356784567222155,1,
Shri Gurjeet Singh Aujla,Installation of fixed garden gym equipment,1493320.0,14.21651238711177,14.817987059441387,0.6050596036673905,9,2725022.0000000005,False,0.0,0.5480029152058221,0,14184044.0,34,0.1052816813033011,5,
Shri Gurjeet Singh Aujla,Installation of multi-gym equipment,683975.0,13.435676646229128,13.279020011816728,0.5307928328022182,12,584796.9733163806,False,0.0,1.1695939466327627,0,14184044.0,34,0.04822143811736625,2,
Shri Gurjeet Singh Aujla,Lighting of public spaces,2985873.0,14.909402724361632,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,0.05338317177455736,1.1066363199701124,0,14184044.0,34,0.21050928776024666,6,
Shri Gurjeet Singh Aujla,Providing drains and gutters for public drainage,500000.0,13.122363377404328,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,-0.9031295996137902,0.50015957636135,0,14184044.0,34,0.035250877676352384,1,
Shri Gurjeet Singh Aujla,Purchase of immovable sports equipment,500000.0,13.122363377404328,13.119992569258326,0.0023708081460025454,3,498815.99999999965,False,0.0,1.0023736207338985,0,14184044.0,34,0.035250877676352384,1,
Shri Gurjeet Singh Aujla,Street lights,197179.0,12.191867224607906,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,-1.4884773552326713,0.0671217954609668,0,14184044.0,34,0.013901465618690973,1,
Shri Hanuman Beniwal,Construction of boundary walls of existing public and community buildings,1499930.0,14.220928998316849,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,0.4177512249077418,1.522228039057552,0,36306197.0,139,0.041313332817535256,2,
Shri Hanuman Beniwal,Construction of community centers and community halls,4224227.0,15.256346843454567,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,0.9267336431489515,2.831401260522507,0,36306197.0,139,0.11635002696647076,4,
Shri Hanuman Beniwal,Construction of public libraries and reading rooms,4089646.0,15.223968971705858,13.897103407107302,0.7747400297029738,12,1085013.9555231554,False,0.0,3.7692105057101473,0,36306197.0,139,0.11264319421833138,3,
Shri Hanuman Beniwal,"Construction of roads, link roads, pathways or any other road with or without drainage system",899478.0,13.709569874041382,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.9907730351485923,0.2596614412274173,0,36306197.0,139,0.02477477880704498,2,
Shri Hanuman Beniwal,Construction of rooms and halls in school and colleges,10180485.0,16.135983210387934,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,1.9761092716326387,9.456899770927278,0,36306197.0,139,0.28040626232485877,15,
Shri Hanuman Beniwal,Construction of water tanks,315501.0,12.66191713053049,13.789690196386779,0.7455523627361185,12,974510.1333490579,False,0.0,0.32375343180448113,0,36306197.0,139,0.008690004078367118,3,
Shri Hanuman Beniwal,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,1499658.0,14.220747640076487,13.126325517749349,0.5838245245570999,37,501985.0000000003,True,1.264399987427143,2.987455800472124,0,36306197.0,139,0.04130584098356542,2,
Shri Hanuman Beniwal,Improvement of electricity distribution infrastructure,7149166.0,15.782506264510182,12.864768028978977,0.8912752299478237,22,386453.9636230947,True,2.2080883365074646,18.499398823536254,7,36306197.0,139,0.1969131054954613,53,"Shri Hanuman Beniwal spent ₹7,149,166 (₹71.49 lakh) on 'Improvement of electricity distribution infrastructure' works — 18.5x the median MP spend in that category (₹386,454 (₹3.86 lakh), n=22 peer MPs), 20% of this MP's total disbursed funds."
Shri Hanuman Beniwal,Installing tube-wells and borewells,1798605.0,14.402521922398641,13.14725957257652,0.9530793891161249,32,512604.3466944067,True,0.88835669370651,3.5087587758444294,0,36306197.0,139,0.049539889843048,5,
Shri Hanuman Beniwal,Providing CCTV camera system for security of public areas,154336.0,11.9468873228687,14.570997594367718,0.9737079619670492,7,2128647.999999999,False,0.0,0.07250423743145887,0,36306197.0,139,0.004250954733705654,1,
Shri Hanuman Beniwal,Providing supply pipelines for drinking water,224807.0,12.322997535306907,13.120916330937414,0.6030149786341905,11,499277.00000000035,False,0.0,0.4502650833104666,0,36306197.0,139,0.006191973232558618,1,
Shri Hanuman Beniwal,"Purchase of IT systems, including hardware and software for educational purposes",761103.0,13.542523975911097,13.774841282306094,0.8346872078132384,20,960146.6213032259,True,-0.1877326280990357,0.7926945563448841,0,36306197.0,139,0.020963445992429337,2,
Shri Hanuman Beniwal,Purchase of furniture and fixtures for educational purposes,299850.0,12.611037628596655,14.370339389617413,1.2488303877550573,16,1741642.8451321456,True,-0.9502083304856671,0.1721650342020893,0,36306197.0,139,0.008258920646522136,1,
Shri Hanuman Beniwal,Purchase of sports equipment,149930.0,11.91792379748895,13.114331205707064,1.1964074082181142,3,495999.99999999965,False,0.0,0.3022782258064518,0,36306197.0,139,0.004129598040797278,1,
Shri Hanuman Beniwal,Street lights,3059475.0,14.933753890581531,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,0.02239411189306525,1.0414773133444302,0,36306197.0,139,0.08426867181930402,44,
Shri Janardan Singh Sigriwal,Purchase of books and periodicals for libraries/digitization of library books,12000000.0,16.300417207752275,13.458835614025542,1.4655849707377069,7,700000.0000000002,False,0.0,17.14285714285714,0,12000000.0,6,1.0,6,
Shri Jual Oram,Construction of boundary walls of existing public and community buildings,500000.0,13.122363377404328,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,-0.6744771321534735,0.5074330265604234,0,11600000.0,23,0.04310344827586207,1,
Shri Jual Oram,Construction of community centers and community halls,3500000.0,15.068273526459642,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,0.7592676517935684,2.345968720863906,0,11600000.0,23,0.3017241379310345,6,
Shri Jual Oram,Construction of public toilets and bathrooms,400000.0,12.89921982609012,13.010791601747224,0.8303681034170749,16,447213.5954999579,True,-0.09062867705422685,0.894427190999916,0,11600000.0,23,0.034482758620689655,1,
Shri Jual Oram,"Purchase of IT systems, including hardware and software for educational purposes",7200000.0,15.789591583986283,13.774841282306094,0.8346872078132384,20,960146.6213032259,True,1.6280938125834479,7.4988546959914295,0,11600000.0,23,0.6206896551724138,15,
Shri Jugal Kishore Sharma,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",993825.0,13.809316413800946,13.017002861746503,0.8109302162163292,9,450000.00000000035,False,0.0,2.208499999999998,0,1489825.0,2,0.6670749920292652,1,
Shri Jugal Kishore Sharma,Purchase of sports equipment,496000.0,13.114331205707064,13.114331205707064,1.1964074082181142,3,495999.99999999965,False,0.0,1.0000000000000007,0,1489825.0,2,0.3329250079707348,1,
Shri Karti P Chidambaram,Construction of boundary walls of existing public and community buildings,500000.0,13.122363377404328,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,-0.6744771321534735,0.5074330265604234,0,6095445.0,16,0.0820284655181041,1,
Shri Karti P Chidambaram,Construction of buildings for community cultural activities,849864.0,13.652831615665134,13.815510557964274,0.6944420185008866,25,999999.9999999995,True,-0.15800735505268051,0.8498640000000004,0,6095445.0,16,0.13942607963815604,1,
Shri Karti P Chidambaram,Construction of community centers and community halls,299787.0,12.610827501468972,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-1.4289142835976814,0.20094026426332223,0,6095445.0,16,0.049182135184551744,1,
Shri Karti P Chidambaram,Construction of public toilets and bathrooms,349873.0,12.765325510474156,13.010791601747224,0.8303681034170749,16,447213.5954999579,True,-0.19938973797566947,0.782339811491784,0,6095445.0,16,0.05739909063243127,2,
